Date,Close
2022-03-17,7385.2998046875
2022-03-18,7404.7001953125
2022-03-21,7442.39990234375
2022-03-22,7476.7001953125
2022-03-23,7460.60009765625
2022-03-24,7467.39990234375
2022-03-25,7483.39990234375
2022-03-27,7473.10009765625
2022-03-28,7537.2998046875
2022-03-29,7578.7998046875
2022-03-30,7515.7001953125
2022-03-31,7537.89990234375
2022-04-03,7558.89990234375
2022-04-04,7613.7001953125
2022-04-05,7587.7001953125
2022-04-06,7551.7998046875
2022-04-07,7669.60009765625
2022-04-10,7618.2998046875
2022-04-11,7576.7001953125
2022-04-12,7580.7998046875
2022-04-13,7616.39990234375
2022-04-18,7601.2998046875
2022-04-19,7629.2001953125
2022-04-20,7628.0
2022-04-21,7521.7001953125
2022-04-24,7380.5
2022-04-25,7386.2001953125
2022-04-26,7425.60009765625
2022-04-27,7509.2001953125
2022-04-28,7544.60009765625
2022-05-02,7561.2998046875
2022-05-03,7493.5
2022-05-04,7503.2998046875
2022-05-05,7387.89990234375
2022-05-08,7216.60009765625
2022-05-09,7243.2001953125
2022-05-10,7347.7001953125
2022-05-11,7233.2998046875
2022-05-12,7418.2001953125
2022-05-15,7464.7998046875
2022-05-16,7518.39990234375
2022-05-17,7438.10009765625
2022-05-18,7302.7001953125
2022-05-19,7390.0
2022-05-22,7513.39990234375
2022-05-23,7484.39990234375
2022-05-24,7522.7998046875
2022-05-25,7564.89990234375
2022-05-26,7585.5
2022-05-29,7600.10009765625
2022-05-30,7607.7001953125
2022-05-31,7533.0
2022-06-05,7608.2001953125
2022-06-06,7598.89990234375
2022-06-07,7593.0
2022-06-08,7476.2001953125
2022-06-09,7317.5
2022-06-12,7205.7998046875
2022-06-13,7187.5
2022-06-14,7273.39990234375
2022-06-15,7045.0
2022-06-16,7016.2998046875
2022-06-19,7121.7998046875
2022-06-20,7152.10009765625
2022-06-21,7089.2001953125
2022-06-22,7020.5
2022-06-23,7208.7998046875
2022-06-26,7258.2998046875
2022-06-27,7323.39990234375
2022-06-28,7312.2998046875
2022-06-29,7169.2998046875
2022-06-30,7168.7001953125
2022-07-03,7232.7001953125
2022-07-04,7025.5
2022-07-05,7107.7998046875
2022-07-06,7189.10009765625
2022-07-07,7196.2001953125
2022-07-10,7196.60009765625
2022-07-11,7209.89990234375
2022-07-12,7156.39990234375
2022-07-13,7039.7998046875
2022-07-14,7159.0
2022-07-17,7223.2001953125
2022-07-18,7296.2998046875
2022-07-19,7264.2998046875
2022-07-20,7270.5
2022-07-21,7276.39990234375
2022-07-24,7306.2998046875
2022-07-25,7306.2998046875
2022-07-26,7348.2001953125
2022-07-27,7345.2998046875
2022-07-28,7423.39990234375
2022-07-31,7413.39990234375
2022-08-01,7409.10009765625
2022-08-02,7445.7001953125
2022-08-03,7448.10009765625
2022-08-04,7439.7001953125
2022-08-07,7482.39990234375
2022-08-08,7488.2001953125
2022-08-09,7507.10009765625
2022-08-10,7465.89990234375
2022-08-11,7500.89990234375
2022-08-14,7509.2001953125
2022-08-15,7536.10009765625
2022-08-16,7515.7998046875
2022-08-17,7541.89990234375
2022-08-18,7550.39990234375
2022-08-21,7533.7998046875
2022-08-22,7488.10009765625
2022-08-23,7471.5
2022-08-24,7479.7001953125
2022-08-25,7427.2998046875
2022-08-29,7361.60009765625
2022-08-30,7284.2001953125
2022-08-31,7148.5
2022-09-01,7281.2001953125
2022-09-04,7287.39990234375
2022-09-05,7300.39990234375
2022-09-06,7237.7998046875
2022-09-07,7262.10009765625
2022-09-08,7351.10009765625
2022-09-11,7473.0
2022-09-12,7385.89990234375
2022-09-13,7277.2998046875
2022-09-14,7282.10009765625
2022-09-15,7236.7001953125
2022-09-19,7192.7001953125
2022-09-20,7237.60009765625
2022-09-21,7159.5
2022-09-22,7018.60009765625
2022-09-25,7021.0
2022-09-26,6984.60009765625
2022-09-27,7005.39990234375
2022-09-28,6881.60009765625
2022-09-29,6893.7998046875
2022-10-02,6908.7998046875
2022-10-03,7086.5
2022-10-04,7052.60009765625
2022-10-05,6997.2998046875
2022-10-06,6991.10009765625
2022-10-09,6959.2998046875
2022-10-10,6885.2001953125
2022-10-11,6826.2001953125
2022-10-12,6850.2998046875
2022-10-13,6858.7998046875
2022-10-16,6920.2001953125
2022-10-17,6936.7001953125
2022-10-18,6925.0
2022-10-19,6943.89990234375
2022-10-20,6969.7001953125
2022-10-23,7014.0
2022-10-24,7013.5
2022-10-25,7056.10009765625
2022-10-26,7073.7001953125
2022-10-27,7047.7001953125
2022-10-31,7094.5
2022-11-01,7186.2001953125
2022-11-02,7144.10009765625
2022-11-03,7188.60009765625
2022-11-04,7334.7998046875
2022-11-07,7300.0
2022-11-08,7306.10009765625
2022-11-09,7296.2998046875
2022-11-10,7375.2998046875
2022-11-11,7318.0
2022-11-14,7385.2001953125
2022-11-15,7369.39990234375
2022-11-16,7351.2001953125
2022-11-17,7346.5
2022-11-18,7385.5
2022-11-21,7376.89990234375
2022-11-22,7452.7998046875
2022-11-23,7465.2001953125
2022-11-24,7466.60009765625
2022-11-25,7486.7001953125
2022-11-28,7474.0
2022-11-29,7512.0
2022-11-30,7573.10009765625
2022-12-01,7558.5
2022-12-02,7556.2001953125
2022-12-05,7567.5
2022-12-06,7521.39990234375
2022-12-07,7489.2001953125
2022-12-08,7472.2001953125
2022-12-09,7476.60009765625
2022-12-12,7446.0
2022-12-13,7502.89990234375
2022-12-14,7495.89990234375
2022-12-15,7426.2001953125
2022-12-16,7332.10009765625
2022-12-19,7361.2998046875
2022-12-20,7370.60009765625
2022-12-21,7497.2998046875
2022-12-22,7469.2998046875
2022-12-23,7473.0
2022-12-28,7497.2001953125
2022-12-29,7512.7001953125
2022-12-30,7451.7001953125
2023-01-03,7554.10009765625
2023-01-04,7585.2001953125
2023-01-05,7633.5
2023-01-06,7699.5
2023-01-09,7724.89990234375
2023-01-10,7694.5
2023-01-11,7725.0
2023-01-12,7794.0
2023-01-13,7844.10009765625
2023-01-16,7860.10009765625
2023-01-17,7851.0
2023-01-18,7830.7001953125
2023-01-19,7747.2998046875
2023-01-20,7770.60009765625
2023-01-23,7784.7001953125
2023-01-24,7757.39990234375
2023-01-25,7744.89990234375
2023-01-26,7761.10009765625
2023-01-27,7765.2001953125
2023-01-30,7784.89990234375
2023-01-31,7771.7001953125
2023-02-01,7761.10009765625
2023-02-02,7820.2001953125
2023-02-03,7901.7998046875
2023-02-06,7836.7001953125
2023-02-07,7864.7001953125
2023-02-08,7885.2001953125
2023-02-09,7911.2001953125
2023-02-10,7882.5
2023-02-13,7947.60009765625
2023-02-14,7953.89990234375
2023-02-15,7997.7998046875
2023-02-16,8012.5
2023-02-17,8004.39990234375
2023-02-20,8014.2998046875
2023-02-21,7977.7998046875
2023-02-22,7930.60009765625
2023-02-23,7907.7001953125
2023-02-24,7878.7001953125
2023-02-27,7935.10009765625
2023-02-28,7876.2998046875
2023-03-01,7914.89990234375
2023-03-02,7944.0
2023-03-03,7947.10009765625
2023-03-06,7929.7998046875
2023-03-07,7919.5
2023-03-08,7929.89990234375
2023-03-09,7880.0
2023-03-10,7748.39990234375
2023-03-13,7548.60009765625
2023-03-14,7637.10009765625
2023-03-15,7344.5
2023-03-16,7410.0
2023-03-17,7335.39990234375
2023-03-20,7403.89990234375
2023-03-21,7536.2001953125
2023-03-22,7566.7998046875
2023-03-23,7499.60009765625
2023-03-24,7405.5
2023-03-26,7471.7998046875
2023-03-27,7484.2998046875
2023-03-28,7564.2998046875
2023-03-29,7620.39990234375
2023-03-30,7631.7001953125
2023-04-02,7673.0
2023-04-03,7634.5
2023-04-04,7662.89990234375
2023-04-05,7741.60009765625
2023-04-10,7785.7001953125
2023-04-11,7824.7998046875
2023-04-12,7843.39990234375
2023-04-13,7871.89990234375
2023-04-16,7879.5
2023-04-17,7909.39990234375
2023-04-18,7898.7998046875
2023-04-19,7902.60009765625
2023-04-20,7914.10009765625
2023-04-23,7912.2001953125
2023-04-24,7891.10009765625
2023-04-25,7852.60009765625
2023-04-26,7831.60009765625
2023-04-27,7870.60009765625
2023-05-01,7773.0
2023-05-02,7788.39990234375
2023-05-03,7702.60009765625
2023-05-04,7778.39990234375
2023-05-08,7764.10009765625
2023-05-09,7741.2998046875
2023-05-10,7730.60009765625
2023-05-11,7754.60009765625
2023-05-14,7777.7001953125
2023-05-15,7751.10009765625
2023-05-16,7723.2001953125
2023-05-17,7742.2998046875
2023-05-18,7756.89990234375
2023-05-21,7771.0
2023-05-22,7763.0
2023-05-23,7627.10009765625
2023-05-24,7570.89990234375
2023-05-25,7627.2001953125
2023-05-29,7522.10009765625
2023-05-30,7446.10009765625
2023-05-31,7490.2998046875
2023-06-01,7607.2998046875
2023-06-04,7600.0
2023-06-05,7628.10009765625
2023-06-06,7624.2998046875
2023-06-07,7599.7001953125
2023-06-08,7562.39990234375
2023-06-11,7570.7001953125
2023-06-12,7594.7998046875
2023-06-13,7602.7001953125
2023-06-14,7628.2998046875
2023-06-15,7642.7001953125
2023-06-18,7588.5
2023-06-19,7569.2998046875
2023-06-20,7559.2001953125
2023-06-21,7502.0
2023-06-22,7461.89990234375
2023-06-25,7453.60009765625
2023-06-26,7461.5
2023-06-27,7500.5
2023-06-28,7471.7001953125
2023-06-29,7531.5
2023-07-02,7527.2998046875
2023-07-03,7519.7001953125
2023-07-04,7442.10009765625
2023-07-05,7280.5
2023-07-06,7256.89990234375
2023-07-09,7273.7998046875
2023-07-10,7282.5
2023-07-11,7416.10009765625
2023-07-12,7440.2001953125
2023-07-13,7434.60009765625
2023-07-16,7406.39990234375
2023-07-17,7453.7001953125
2023-07-18,7588.2001953125
2023-07-19,7646.10009765625
2023-07-20,7663.7001953125
2023-07-23,7678.60009765625
2023-07-24,7691.7998046875
2023-07-25,7676.89990234375
2023-07-26,7692.7998046875
2023-07-27,7694.2998046875
2023-07-30,7699.39990234375
2023-07-31,7666.2998046875
2023-08-01,7561.60009765625
2023-08-02,7529.2001953125
2023-08-03,7564.39990234375
2023-08-06,7554.5
2023-08-07,7527.39990234375
2023-08-08,7587.2998046875
2023-08-09,7618.60009765625
2023-08-10,7524.2001953125
2023-08-13,7507.2001953125
2023-08-14,7389.60009765625
2023-08-15,7356.89990234375
2023-08-16,7310.2001953125
2023-08-17,7262.39990234375
2023-08-20,7257.7998046875
2023-08-21,7270.7998046875
2023-08-22,7320.5
2023-08-23,7333.60009765625
2023-08-24,7338.60009765625
2023-08-28,7465.0
2023-08-29,7473.7001953125
2023-08-30,7439.10009765625
2023-08-31,7464.5
2023-09-03,7452.7998046875
2023-09-04,7437.89990234375
2023-09-05,7426.10009765625
2023-09-06,7441.7001953125
2023-09-07,7478.2001953125
2023-09-10,7496.89990234375
2023-09-11,7527.5
2023-09-12,7526.0
2023-09-13,7673.10009765625
2023-09-14,7711.39990234375
2023-09-17,7652.89990234375
2023-09-18,7660.2001953125
2023-09-19,7731.7001953125
2023-09-20,7678.60009765625
2023-09-21,7683.89990234375
2023-09-24,7624.0
2023-09-25,7625.7001953125
2023-09-26,7593.2001953125
2023-09-27,7601.89990234375
2023-09-28,7608.10009765625
2023-10-01,7510.7001953125
2023-10-02,7470.2001953125
2023-10-03,7412.5
2023-10-04,7451.5
2023-10-05,7494.60009765625
2023-10-08,7492.2001953125
2023-10-09,7628.2001953125
2023-10-10,7620.0
2023-10-11,7644.7998046875
2023-10-12,7599.60009765625
2023-10-15,7630.60009765625
2023-10-16,7675.2001953125
2023-10-17,7588.0
2023-10-18,7499.5
2023-10-19,7402.10009765625
2023-10-22,7374.7998046875
2023-10-23,7389.7001953125
2023-10-24,7414.2998046875
2023-10-25,7354.60009765625
2023-10-26,7291.2998046875
2023-10-30,7327.39990234375
2023-10-31,7321.7001953125
2023-11-01,7342.39990234375
2023-11-02,7446.5
2023-11-03,7417.7001953125
2023-11-06,7417.7998046875
2023-11-07,7410.0
2023-11-08,7401.7001953125
2023-11-09,7455.7001953125
2023-11-10,7360.60009765625
2023-11-13,7425.7998046875
2023-11-14,7440.5
2023-11-15,7486.89990234375
2023-11-16,7411.0
2023-11-17,7504.2998046875
2023-11-20,7496.39990234375
2023-11-21,7482.0
2023-11-22,7469.5
2023-11-23,7483.60009765625
2023-11-24,7488.2001953125
2023-11-27,7460.7001953125
2023-11-28,7455.2001953125
2023-11-29,7423.5
2023-11-30,7453.7998046875
2023-12-01,7529.39990234375
2023-12-04,7513.0
2023-12-05,7489.7998046875
2023-12-06,7515.39990234375
2023-12-07,7513.7001953125
2023-12-08,7554.5
2023-12-11,7544.89990234375
2023-12-12,7542.7998046875
2023-12-13,7548.39990234375
2023-12-14,7649.0
2023-12-15,7576.39990234375
2023-12-18,7614.5
2023-12-19,7638.0
2023-12-20,7715.7001953125
2023-12-21,7694.7001953125
2023-12-22,7697.5
2023-12-27,7725.0
2023-12-28,7722.7001953125
2023-12-29,7733.2001953125
